"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"464","CWF19L2",26.957502892859,-4.80963862107095,1.85238340505802,-2.59645957091712,0.00941899895490697,0.0875780629515161
"465","CXCL10",5270.52659210637,5.66731944169371,1.10945106085493,5.1082194083681,3.25208890425236e-07,3.86854042321397e-05
"466","CXCL11",601.49021531355,4.11508624340888,1.34110614587499,3.06842695193529,0.00215188930918853,0.0389816022744034
"467","CXCL16",1104.97066204377,3.16465479304424,0.85124424922896,3.71768126000349,0.000201059721211057,0.00791376976207932
"468","CXCL17",747.063279572444,3.94689968291471,0.997265202584873,3.95772325424019,7.5667553210529e-05,0.00368225829396329
"469","CXCL6",34.7562973888415,3.7979187774493,1.44081591184306,2.63595005179467,0.00839020808147105,0.0826362168539366
"470","CXCR2",106.306862687951,3.38276789693652,1.31230650307538,2.5777269936627,0.0099452537224725,0.0901852112091255
"471","CXCR2P1",10.8023540519113,5.22578550245654,1.78614004187369,2.92574231580106,0.00343635442800895,0.0502470626493881
"472","CXorf21",86.8539136933115,5.6614435013221,1.02018059053679,5.54945227721222,2.86565959441072e-08,4.32109177714946e-06
"473","CXorf36",77.0095067098286,-5.25124548422066,1.72222848028242,-3.04909920161088,0.00229528675360155,0.0408874209385328
"474","CXorf40B",34.5746418497647,-5.17619792871393,1.79238673374543,-2.88788007144953,0.00387847719204716,0.0543494460969331
"475","CYB5D1",86.8186607898726,-3.12988591219285,1.29778677940537,-2.41171043029651,0.0158778863807427,0.116713015261231
"476","CYB5R1",55.6927353730984,-4.10794012648093,1.595902976239,-2.57405380379823,0.0100514641061357,0.0903153117152385
"477","CYBB",458.533522081987,3.18117683056842,0.895266692858173,3.55332869629316,0.000380388849446956,0.0123102019521073
"478","CYBRD1",162.688250880743,-3.15669163107259,1.24144078566192,-2.54276455835103,0.0109979308082878,0.094968124749811
"479","CYC1",121.040016757137,-2.95486940692495,1.18795606409983,-2.48735580062382,0.012869661492945,0.103986864862996
"480","CYHR1",21.4242238823081,-4.47147115228137,1.90731341809459,-2.34438195100015,0.0190586426946429,0.128796373081899
"481","CYP19A1",56.4801439771047,9.63211851999271,1.38228408424356,6.96826262400595,3.20878820061717e-12,1.36119400257665e-09
"482","CYP1A1",69.0827568090154,-5.12091210558688,1.50562809396168,-3.401179963448,0.000670956410237553,0.0186578164363721
"483","CYP24A1",21.6190160579446,4.03341223193337,1.56492483619537,2.57738399867138,0.00995512894012779,0.0901852112091255
"484","CYP3A5",112.824676597897,-6.87005924803896,1.89825301497888,-3.6191483399885,0.000295574177633324,0.0102740816420207
"485","CYP4F3",20.4260204996902,6.38826760847935,1.52632657717574,4.1853871275045,2.84680503473534e-05,0.0016385964893482
"486","CYP7B1",48.9635992967998,4.18107008239756,1.19787187446456,3.49041510325675,0.000482270814295017,0.0144223221727443
"487","CYSTM1",1848.73417307956,3.1052920235025,0.860901599523191,3.60702317805236,0.000309730002757173,0.0106281070817894
"488","CYTH1",193.205304665935,-4.91857637290949,1.25069062938696,-3.93268827425404,8.4001140580804e-05,0.00396352382456447
"489","CYTIP",208.822963287276,2.38361547525148,0.999164843985958,2.38560782997784,0.0170509229167479,0.121119633834003
"490","CYTL1",21.7578630076359,-4.46217256101471,2.18232570274324,-2.04468680151896,0.0408857456649048,0.190728885877329
"491","DAAM1",29.5440587195834,-4.94783739579235,1.80627652897835,-2.73924690733312,0.00615801074014808,0.0696531193152879
"492","DAAM2",46.9685962558213,-5.61625840870472,1.80663429284335,-3.10868582034145,0.00187921433399471,0.0361771478534362
"493","DAB2IP",103.870426802001,-3.09879635038542,1.27166619168102,-2.43680013721928,0.0148178667821783,0.112192419922207
"494","DACT1",20.7885154805753,-4.43146721389922,1.88672553574094,-2.34876092465612,0.0188359966777137,0.128118284899366
"495","DAG1",52.4573176136105,-3.27422618989536,1.43092766831969,-2.288184275408,0.0221267920449458,0.137009505860723
"496","DAPK3",104.857398313248,-5.18010769697553,1.55913211202303,-3.32243025272192,0.000892369776709459,0.0224793195987093
"497","DAPP1",477.951534278756,6.17379249224515,0.875716819558,7.04998734106905,1.78934068976167e-12,8.70758246572203e-10
"498","DAZAP2",1956.63258230033,1.75512641027822,0.863895270072515,2.03164257414084,0.0421898533630366,0.193129413486157
"499","DBF4B",51.6187497216335,3.25931406046684,1.26278384260088,2.58105461165374,0.00984989986299094,0.0899769862911101
"500","DBNDD1",23.0603693230721,3.66932799170273,1.31418071953741,2.79210304728435,0.00523666761957619,0.0634205469855008
"501","DCAF10",138.66154590684,2.08299948069879,1.01179856805021,2.05870965474169,0.0395220607862747,0.187968869748679
"502","DCAF13",80.9892514510339,-3.20311023815904,1.30555881934609,-2.45344000645133,0.0141497140045938,0.110092178875858
"503","DCAF15",21.5632393354735,-4.4834122538462,1.88668398453532,-2.37634510633239,0.0174851007839075,0.122430012421526
"504","DCAF16",18.5635380360589,-4.26602116542278,1.90056943668494,-2.24460158259925,0.024793721078132,0.146007468571222
"505","DCAF5",80.4514334776593,-3.18698801893056,1.28525221740581,-2.47965961526468,0.0131507855934799,0.105237573903341
"506","DCHS1",61.3585806944031,-6.01172696751118,1.72845120230479,-3.47810048643254,0.000504980580061657,0.0149345914092268
"507","DCUN1D2",16.943109680825,-4.13069641450994,1.92887289820572,-2.14150782996246,0.032233107736972,0.169743065141181
"508","DCUN1D3",218.319492843333,2.61994901422807,0.970677907279645,2.69909204132456,0.0069528943742241,0.0751895830004477
"509","DCUN1D4",44.1508080565774,-3.67086731484347,1.6245773080363,-2.25958302918844,0.0238471418535997,0.142690097271562
"510","DDB1",194.52027815824,-2.84763552265789,1.12841039269537,-2.52358143906838,0.0116166149986509,0.098469897209467
